barcode ,Description,BRAND,SUPPLIER,RMS CODE,ALSHAYA CODE
,ORS SOLUBLE TABLETS 20S SPORTS,ORS,MUSCAT PHARMACEUTICAL,273939415,UPBOUP2254194
,HEDRIN ONCE SPRAY GEL 100 ML,HEDRIN,MUSCAT PHARMACEUTICAL,130348105,273939415
,TRON DISPOSABLE POTTY FOR KIDS,TRON,NALEE INTERNATIONAL LLC,274249440,130348105
6.90254E+12,(*)STELLA DERMAROLLER SYSTEM 540 NEEDLES,STELLA,NALEE INTERNATIONAL LLC,220190896,274249440
5.90147E+12,(V) RYANA HENNA EYEBROW BROWN 10S LASHES,RYANA HENNA,NALEE INTERNATIONAL LLC,220052308,B2BOB20752361
8.80905E+12,PUREDERM SNAIL CELL ILLUMINAT TREAT SACHET,PUREDERM,NALEE INTERNATIONAL LLC,220069475,B2BOB268903115
5.90311E+12,(*)MIA CALNEA NORDICARE MEN FOOTFILE,MIA CALNEA,NALEE INTERNATIONAL LLC,220232300,B2BOB20096297
5.90147E+12,(V) RYANA HENNA EYEBROW BLK 10S LASHES,RYANA HENNA,NALEE INTERNATIONAL LLC,220051941,BZBTSLOMIA92128
8.80905E+12,PUREDERM SNAIL AGE REGENERAT TREAT SACHET,PUREDERM,NALEE INTERNATIONAL LLC,220074112,B2BOB268903108
8.80905E+12,(V) (*)SL ULTRA MOSISTURIZING HAND MASK 1PAIR,SKINLITE,NALEE INTERNATIONAL LLC,220064739,B2BOB20096299
5.90307E+12,(V) HAIR CARE PANDA GUMMIES 300G,HAIR CARE PANDA,NALEE INTERNATIONAL LLC,220191285,B2BOB252585976
5.90825E+12,MIA CALNEA PILERKA FAST BLUE FOOT FILE,MIA CALNEA,NALEE INTERNATIONAL LLC,220231562,B2BOB28650253
8.80905E+12,PUREDERM EXFOLIAT FOOT MASK,PUREDERM,NALEE INTERNATIONAL LLC,220078161,BZBTSLOMIA79089
8.80905E+12,(V) SL EXFOLIATING FOOT MASK 1PAIR,SKINLITE,NALEE INTERNATIONAL LLC,220076532,B2BOB22588519
5.90825E+12,MIA CALNEA PILERKA DAILY PINK FOOT FILE,MIA CALNEA,NALEE INTERNATIONAL LLC,220218562,B2BOB252590376
5.90825E+12,MIA CALNEA PREMIUM+ FOOT FILE,MIA CALNEA,NALEE INTERNATIONAL LLC,220223159,BZBTSLOMIA79072
4.71207E+12,(*)CRYSTAL PURE BEAUTY COLLAGEN DRINK 500MLX10BOT,CRYSTAL PURE,NALEE INTERNATIONAL LLC,220050502,BZBTSLOMIA79003
,FRESH SMOKERS SPRAY 20 ML,FRESH,NATIONAL TRADING & PHARMACEUTICAL EST.,330349537,B2BOB26120160
,FRESH MOUTH SPRAY MINT FLAVOUR 20 ML,FRESH,NATIONAL TRADING & PHARMACEUTICAL EST.,330314895,330349537
,FRESH BREATH STRIPS 24 PCS MINT FLAVOUR,FRESH,NATIONAL TRADING & PHARMACEUTICAL EST.,330339560,330314895
5.06026E+12,(*)PURE GOLD COLLAGEN-500ML- 10X 50ML 1 BX,PURE GOLD,NATIONAL TRADING & PHARMACEUTICAL EST.,220219802,330339560
,VITTER BLUE VIT C FORTE 1000MG EFFERVESCENT TAB LEMON FLAVOUR 20S,VITTER BLUE,NATIONAL TRADING & PHARMACEUTICAL EST.,130757705,BZBTSLOPUR70001
,VITTER BLUE VIT D3 + VIT C + ZINC EFFERVESCENT TAB ORANGE FLAVOUR 20S,VITTER BLUE,NATIONAL TRADING & PHARMACEUTICAL EST.,130698021,130757705
,VITTER BLUE VIT C FORTE 1000MG EFFERVESCENT TAB ORANGE FLAVOUR 20S,VITTER BLUE,NATIONAL TRADING & PHARMACEUTICAL EST.,130698019,130698021
5.06026E+12,(*)PURE GOLD COLLAGEN FORTE500ML-10X50ML 1BX,PURE GOLD,NATIONAL TRADING & PHARMACEUTICAL EST.,220227618,130698019
5.06026E+12,PURE GOLD COLLAGEN ACTIVE 500ML-10X50ML 1BX,PURE GOLD,NATIONAL TRADING & PHARMACEUTICAL EST.,220234140,BZBTSLOPUR70179
16185019867,(*)NEOCELL SUPER COLLAGEN 7 OZ,NEOCELL,NEW COUNTRY MEDICAL,220155111,BZBTSLOPUR70377
5.02127E+12,VITABIOTICS ULTRA VIT D3  2000IU 96 TABS,VITABIOTICS,NEW COUNTRY MEDICAL,220212973,WOBOWOM01986
7.33739E+11,(*)NOW VITAMIN C 1000 100 TABS,NOW,NEW COUNTRY MEDICAL,220218360,WOBOWO5247400
5.02127E+12,VITABIOTICS IMMUNACE TABS 30S,VITABIOTICS,NEW COUNTRY MEDICAL,220219760,BZBTSLONOW06806
7.40985E+11,21ST CENTURY SENTARY TAB,CENTURY LABS,NEW COUNTRY MEDICAL,220226023,BZBTSLOVIT21424
6.87456E+11,GOOD TO GO KETO BAR DOUBLE CHOCOLATE 40G,MADE GOOD,NEW COUNTRY MEDICAL,129841899,BZBTSLOCEN23802
6.87456E+11,GOOD TO GO KETO BAR CINNAMON PECAN 40G,MADE GOOD,NEW COUNTRY MEDICAL,129836898,129841899
,NOW MAGNESIUM CITRATE 120 CAPSULES,NOW,NEW COUNTRY MEDICAL,130403641,129836898
6.87456E+11,GOOD TO GO KETO BAR RASPBERRY LEMON 40G,MADE GOOD,NEW COUNTRY MEDICAL,129841892,130403641
,SUNWARRIOR ORMUS SUPERGREENS ORGANIC MINT 225G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282122,129841892
,SUNWARRIOR CLASSIC PLUS ORGANIC CHOCOLATE 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130277128,130282122
,SUNWARRIOR BLEND ORGANIC VANILLA 375G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282123,130277128
,SUNWARRIOR CLASSIC PROTEIN ORGANIC VANILLA 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282120,130282123
,SUNWARRIOR CLASSIC PROTEIN ORGANIC CHOCOLATE 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282124,130282120
,SUNWARRIORBLEND ORGANIC CHOCOLATE 375G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282118,130282124
,SUNWARRIOR CLASSIC PLUS ORGANIC VANILLA 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282115,130282118
,SUNWARRIOR BLEND ORGANIC UNFLAVORED 375G,SUNWARRIOR,NEW COUNTRY MEDICAL,130277131,130282115
,SUNWARRIOR BLEND ORGANIC CHOCOLATE 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130277132,130277131
,SUNWARRIOR BLEND ORGANIC VANILLA 750G,SUNWARRIOR,NEW COUNTRY MEDICAL,130282121,130277132
5.02127E+12,VITABIOTICS WELLTEEN MEN TAB 30S,VITABIOTICS,NEW COUNTRY MEDICAL,220162285,130282121
6.7048E+11,ENZYMEDICA DIGEST GOLD+PROBIOTICS CAPS 90S,ENZYMEDICA,NEW COUNTRY MEDICAL,220165337,WOBOWO65247325
,ENZYMEDICA LACTO 90 CAPSULES,ENZYMEDICA,NEW COUNTRY MEDICAL,130394266,WOBOWO80290903
5.02127E+12,VITABIOTICS JOINTACE MAX 84S TABS,VITABIOTICS,NEW COUNTRY MEDICAL,220229484,130394266
,NOW MACA 750 MG 90 CAPS,NOW,NEW COUNTRY MEDICAL,129962665,BZBTSLOVIT22544
,VITABIOTICS ULTRA VITAMIN D3 4000 IU 96 TABLETS,VITABIOTICS,NEW COUNTRY MEDICAL,130403642,129962665
7.33739E+11,NOW ESS OIL TEA TREE 100% PURE 30ML,NOW,NEW COUNTRY MEDICAL,220156525,130403642
7.40985E+11,21ST CENTURY OMEGA-3 FISH OIL 1000MG E.C 90S,CENTURY LABS,NEW COUNTRY MEDICAL,220226765,WOBOWO9076250
,NEOCELL RISE AND RENEW COLLAGEN 264 GRAM,NEOCELL,NEW COUNTRY MEDICAL,129958205,BZBTSLOCEN27312
8.03312E+12,U.G.A. RESTORAFLOR JUNIOR 12 SACHETS,UGA NUTRACEUTICALS,NEW COUNTRY MEDICAL,220212957,129958205
33674104866,NWAY SAMBUCUS ELDERBERY ADULT GUMMY 60S,NATURES WAY,NEW COUNTRY MEDICAL,220213220,WOBOWO0250439
7.33739E+11,NOW QUERCETIN WITH BROMELAIN 120 CAPS,NOW,NEW COUNTRY MEDICAL,220212785,WOBOWO4104866
7.33739E+11,(*)NOW VITAMIN D 1000 IU S/GELS 180S,NOW,NEW COUNTRY MEDICAL,220221857,WOBOWO9030702
6.87456E+11,MADE GOOD GF CHOCOLATE BANANA MUESLI MINIS 100G,MADE GOOD,NEW COUNTRY MEDICAL,129841894,BZBTSLONOW03652
8.71855E+12,CURESUPPORT LIPOSOMAL VITC 1000MG 150ML,CURESUPPORT,NEW COUNTRY MEDICAL,220213022,129841894
,NOW 5HTP 100 MG 60 VCAPS,NOW,NEW COUNTRY MEDICAL,130031905,WOBOWO6676109
33674122853,NWAY SAMBUCUS ELDERBERY KIDS GUMMY 60S,NATURES WAY,NEW COUNTRY MEDICAL,220212748,130031905
5.02127E+12,VITABIOTICS WELLBABY VIT D DRP 30ML,VITABIOTICS,NEW COUNTRY MEDICAL,220155748,WOBOWO4122853
8.71855E+12,CURESUPPORT LIPOSAMAL VITAMIN D3 60 CAPS,CURESUPPORT,NEW COUNTRY MEDICAL,220212700,WOBOWO65246342
5.06001E+12,A&D 651 UPPER ARM BPM,A&D,NEW COUNTRY MEDICAL,220155693,WOBOWO6675911
7.33739E+11,NOW OMEGA-3 SOFTGEL 90S,NOW,NEW COUNTRY MEDICAL,220155314,WOBOWOAA651
7.33739E+11,NOW SUPER PRIMROSE 1300MG 60S/G,NOW,NEW COUNTRY MEDICAL,220169374,WOBOWO1656560
7.33739E+11,NOW GINKO BILOBA 60MG 60CAP,NOW,NEW COUNTRY MEDICAL,220153763,WOBOWO1755
8.03312E+12,U.G.A. RESTORAFLOR LIQUID 10 BOTTLES,UGA NUTRACEUTICALS,NEW COUNTRY MEDICAL,220212688,WOBOWO39046864
5.02127E+12,VITABIOTICS VISIONACE TAB 30S,VITABIOTICS,NEW COUNTRY MEDICAL,220232408,WOBOWO0250422
7.33739E+11,NOW LIQUID VIT D3 400IU DROPS,NOW,NEW COUNTRY MEDICAL,220154832,BZBTSLOVIT22605
7.40985E+11,21ST CENTURY BITOIN 10000MCG 60S,CENTURY LABS,NEW COUNTRY MEDICAL,220229022,WOBOWO370
6.87456E+11,MADE GOOD GF CHOCOLATE CHIP MINI POUCH 100G ,MADE GOOD,NEW COUNTRY MEDICAL,129841902,BZBTSLO21S77577
7.40985E+11,21ST CENTURY VITA JOY BIOTIN500MCG CHEW 60S,CENTURY LABS,NEW COUNTRY MEDICAL,220157754,129841902
,NOW NAC 1000MG 120 TABS,NOW,NEW COUNTRY MEDICAL,129962666,WOBOWO5277294
,VITABIOTICS LIVEREL 60 TABS,VITABIOTICS,NEW COUNTRY MEDICAL,130031904,129962666
7.33739E+11,NOW SENNA TEA 24S BAGS,NOW,NEW COUNTRY MEDICAL,220172424,130031904
5.02127E+12,VITABIOTICS DIABETONE CAPS 30S,VITABIOTICS,NEW COUNTRY MEDICAL,220168678,WOBOWO4371
,ALIVE FENUGREEK SEED 100 CAPS,NATURES WAY,NEW COUNTRY MEDICAL,129958204,WOBOWOMV181
6.87456E+11,MADE GOOD MIXED BERRY GRANOLA BARS 144G,MADE GOOD,NEW COUNTRY MEDICAL,129841898,129958204
7.6899E+11,NORDIC NATURAL OMEGA BLOOD SUGAR 60S,NORDIC NATURAL,NEW COUNTRY MEDICAL,220213245,129841898
,NORDIC NATURALS PRENATAL DHA 90S,NORDIC NATURALS,NEW COUNTRY MEDICAL,130393713,WOBOWO0018701
6.87456E+11,MADE GOOD CHOCOLATE CHIP GRANOLA BARS 144 G,MADE GOOD,NEW COUNTRY MEDICAL,129836897,130393713
33674159033,(*)NWAY ALIVE WOMENS GUMMY VITAMINS 60S,NATURES WAY,NEW COUNTRY MEDICAL,220154423,129836897
7.33739E+11,NOW CURCUMIN TURMERIC 60CAP,NOW,NEW COUNTRY MEDICAL,220161425,WOBOWO74159033
7.33739E+11,NOW B-100 CAPS 100S,NOW,NEW COUNTRY MEDICAL,220157850,WOBOWO4638383
7.33739E+11,NOW BIOTIN 10MG 120VCAPS,NOW,NEW COUNTRY MEDICAL,220218508,WOBOWO39004369
7.40985E+11,21ST CENTURY IRON 27 MG 30 TAB,CENTURY LABS,NEW COUNTRY MEDICAL,220159481,BZBTSLONOW04796
7.33739E+11,NOW SHEA BUTTER NATURAL 7FL OZ,NOW,NEW COUNTRY MEDICAL,220176683,WOBOWOMTC23853
7.33739E+11,NOW SUPER OMEGA 369 1200MG 90S,NOW,NEW COUNTRY MEDICAL,220159735,WOBOWO39077585
6.7048E+11,(*)ENZYMEDICA DIGEST GOLD + PROBIOTICS 45 CAPS,ENZYMEDICA,NEW COUNTRY MEDICAL,220168677,WOBOWO1839
7.33739E+11,NOW FENUGREEK 500 MG 100 CAPS,NOW,NEW COUNTRY MEDICAL,220226746,WOBOWOENZY91108
7.40985E+11,21ST CENTURY D-1000 I.U TAB 110S,CENTURY LABS,NEW COUNTRY MEDICAL,220235656,BZBTSLONOW45536
7.33739E+11,NOW ESS OIL LAVENDER 100% PURE 30ML,NOW,NEW COUNTRY MEDICAL,220154276,BZBTSLOCEN70622
9.30081E+12,DENTISTE PLUS WHITE T/PASTE 100 GM TUBE,DENTISITE,NEW COUNTRY MEDICAL,220155749,WOBOWO9075604
,NATURES WAY GINKGO 60 VCAPS,NATURES WAY,NEW COUNTRY MEDICAL,130031909,WOBOWODENTI992
7.33739E+11,NOW COQ10 100MG 50 SGEL,NOW,NEW COUNTRY MEDICAL,220291379,130031909
7.40985E+11,21ST CENTURY HERBAL SLIMMING TEA ORANGE 24 BAGS,CENTURY LABS,NEW COUNTRY MEDICAL,220225776,220291379
7.33739E+11,NOW COCONUT OIL NATURAL 7FL OZ,NOW,NEW COUNTRY MEDICAL,220178555,BZBTSLO21S24052
7.40985E+11,21ST CENTURY NTURAL CAL 600+D 75S,CENTURY LABS,NEW COUNTRY MEDICAL,220158688,WOBOWO39076830
7.40985E+11,21ST CENTURY MIMI BEARSOMEGA+DHA CHEW 60S,CENTURY LABS,NEW COUNTRY MEDICAL,220233416,WOBOWO22305
7.40985E+11,21ST CENTURY CALMAGZINC+D TABS 90S,CENTURY LABS,NEW COUNTRY MEDICAL,220232801,BZBTSLOCEN76235
7.33739E+11,NOW ESS OIL PEPPERMINT 100% PURE 30ML,NOW,NEW COUNTRY MEDICAL,220168904,BZBTSLOCEN22638
33674159040,NATURES WAY ALIVE WOMENS 50+ GUMMY VITAMIN 60S,NATURES WAY,NEW COUNTRY MEDICAL,220164017,WOBOWO9075857
6.7048E+11,ENZYMEDICA LACTO CAPS 30S,ENZYMEDICA,NEW COUNTRY MEDICAL,220155167,WOBOWO4159040
5.02127E+12,(*)VITABIOTICS PREGNACARE PLUS 56S,VITABIOTICS,NEW COUNTRY MEDICAL,220169375,WOBOWOENZY41202
7.33739E+11,NOW ZINC PICOLINATE 50 MG 60 CAPS,NOW,NEW COUNTRY MEDICAL,220157753,WOBOWO221523
5.02127E+12,VITABIOTICS DIABETONE PLUS TAB 56S,VITABIOTICS,NEW COUNTRY MEDICAL,220197619,WOBOWO1550
